telco,tenDoiTac,requestId,transIdVpay,ngayGd,ketQuaFinal,menhgia,chietkhau
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072314200343296680148,47738,2022-03-06 04:34:50.497,A,30000,0.053
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072314200343296680149,47739,2022-03-06 04:34:50.497,A,30000,0.053
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072314200343296680150,47740,2022-03-06 04:34:50.497,A,30000,0.053
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072314200343372740151,47741,2022-03-06 04:34:50.497,A,30000,0.052
Viettel,IMEDIA_TEST,IMD-GOJEK-2021072314200343372740152,47742,2022-03-06 04:34:50.497,A,30000,0.035
Viettel,IMEDIA_TEST,IMD-GOJEK-2021072314200343372740153,47743,2022-03-06 04:34:50.497,A,30000,0.035
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072314200343372740154,47744,2022-03-06 04:34:50.497,A,30000,0.053
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072314200343344560155,47745,2022-03-06 04:34:50.497,A,30000,0.053
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130584,47746,2022-03-06 04:34:50.497,A,30000,0.053
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130585,47747,2022-03-06 04:34:50.497,A,30000,0.053
Viettel,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130586,47748,2022-03-06 04:34:50.497,A,30000,0.035
Vnmobile,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130587,47749,2022-03-06 04:34:50.497,A,30000,0.062
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130588,47750,2022-03-06 04:34:50.497,A,30000,0.053
Viettel,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130589,47751,2022-03-06 04:34:50.497,A,30000,0.035
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130590,47752,2022-03-06 04:34:50.497,A,30000,0.052
Viettel,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130591,47753,2022-03-06 04:34:50.497,A,30000,0.035
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392682894130592,47754,2022-03-06 04:34:50.497,A,30000,0.053
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573266790822,47755,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573186470818,47756,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113050,47757,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573166790819,47758,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113069,47759,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573266790825,47760,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113045,47761,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113073,47762,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790821,47763,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573266790827,47764,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113075,47765,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790823,47766,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573266790828,47767,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113088,47768,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790826,47769,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692671913111,47770,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573266790829,47771,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692671913118,47772,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790831,47773,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573342860847,47774,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692671913125,47775,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790832,47776,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573342860853,47777,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692671913129,47778,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790833,47779,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392689984192134,47780,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573414670862,47781,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790834,47782,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690064512150,47783,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573590730896,47784,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690064512160,47785,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790835,47786,2022-03-06 04:34:50.497,A,30000,0.056
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113046,47787,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573590730905,47788,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690064512168,47789,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573266790836,47790,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690140572181,47791,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573671040910,47792,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860838,47793,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690140572200,47794,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573671040919,47795,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690212392216,47796,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860842,47797,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690212392234,47798,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573747110942,47799,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860843,47800,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690212392238,47801,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573994980954,47802,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690388442250,47803,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860844,47804,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573994980958,47805,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690388442252,47806,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113047,47807,2022-03-06 04:34:50.497,A,20000,0.053
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860846,47808,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690388442269,47809,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451573994980960,47810,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860848,47811,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690468762296,47812,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566024270012,47813,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860849,47814,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690468762297,47815,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566100340017,47816,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690468762307,47817,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860852,47818,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566272140021,47819,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690544822330,47820,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860855,47821,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566570560036,47822,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690616642360,47823,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113048,47824,2022-03-06 04:34:50.497,A,20000,0.053
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860856,47825,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690616642370,47826,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566642380039,47827,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860857,47828,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690616642371,47829,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451566874810054,47830,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690616642373,47831,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860858,47832,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567122690067,47833,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690792692381,47834,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573342860859,47835,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690792692390,47836,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567526950088,47837,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670861,47838,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690873012403,47839,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113049,47840,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567607260093,47841,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690873012406,47842,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670863,47843,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567607260096,47844,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082411,47845,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670865,47846,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082412,47847,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567783320109,47848,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670867,47849,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082414,47850,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567931200121,47851,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670872,47852,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082418,47853,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451567931200122,47854,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670875,47855,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082421,47856,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568045530134,47857,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082425,47858,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670876,47859,2022-03-06 04:34:50.497,A,30000,0.056
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113051,47860,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392690949082426,47861,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568293400151,47862,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670879,47863,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691459162510,47864,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568449780160,47865,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691515542550,47866,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670882,47867,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691615542560,47868,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568697650174,47869,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670884,47870,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691615542562,47871,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568697650175,47872,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691791602593,47873,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573414670885,47874,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568854040191,47875,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691791602608,47876,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730887,47877,2022-03-06 04:34:50.497,A,30000,0.056
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113052,47878,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691791602613,47879,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451568854040194,47880,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730890,47881,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691791602615,47882,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569177970224,47883,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730893,47884,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691863412628,47885,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569258290226,47886,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691863412632,47887,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730895,47888,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569258290227,47889,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691863412639,47890,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730897,47891,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569258290230,47892,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691939482644,47893,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730898,47894,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569334350240,47895,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691939482646,47896,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730899,47897,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569582220257,47898,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691939482650,47899,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113053,47900,2022-03-06 04:34:50.497,A,20000,0.053
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730900,47901,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569952460293,47902,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691939482666,47903,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573590730902,47904,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691939482675,47905,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451569952460295,47906,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392691919792681,47907,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040907,47908,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570008840319,47909,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792682,47910,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040908,47911,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792685,47912,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570108840321,47913,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040909,47914,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792696,47915,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570108840323,47916,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792703,47917,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040911,47918,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570108840328,47919,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792704,47920,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040912,47921,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570280640332,47922,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792712,47923,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040914,47924,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792718,47925,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570513090373,47926,2022-03-06 04:34:50.497,A,30000,0.052
Mobifone,IMEDIA_TEST,IMD-GOJEK-2021072609392692500113054,47927,2022-03-06 04:34:50.497,A,20000,0.053
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792720,47928,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040915,47929,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570684900378,47930,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792728,47931,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040916,47932,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570660960388,47933,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692019792729,47934,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040917,47935,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570760960399,47936,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692195852761,47937,2022-03-06 04:34:50.497,A,20000,0.052
Mobifone,IMEDIA_TEST,IMD-TEST-2021072609451573671040923,47938,2022-03-06 04:34:50.497,A,30000,0.056
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692195852766,47939,2022-03-06 04:34:50.497,A,20000,0.052
Vinaphone,IMEDIA_TEST,IMD-TEST-2021072609451570917340418,47940,2022-03-06 04:34:50.497,A,30000,0.052
Vinaphone,IMEDIA_TEST,IMD-GOJEK-2021072609392692195852772,47941,2022-03-06 04:34:50.497,A,20000,0.052
